"Y";"Zuzanna";"Julia";"Lena";"Maja";"Hanna";"Zofia";"Amelia";"Alicja";"Aleksandra";"Natalia";"Oliwia";"Maria";"Wiktoria";"Emilia";"Antonina";"Laura";"Anna";"Nadia";"Pola";"Liliana";"Nikola";"Gabriela"
FALSE;0;0;77;5;20;100;56;0;0;0;0;0;67;0;36;11;8;0;0;1;0;0
FALSE;0;0;79;13;50;90;206;1;0;0;0;0;63;14;29;21;6;0;0;0;0;0
FALSE;0;0;68;56;83;95;385;0;0;0;0;0;80;12;36;22;3;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;72;11;128;78;195;1;0;0;0;0;83;66;50;18;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;59;46;30;73;52;1;0;0;0;0;56;7;45;11;5;0;0;0;0;0
FALSE;0;0;72;17;76;97;176;0;0;0;0;0;41;10;37;35;6;0;0;0;0;0
FALSE;0;0;84;16;132;100;317;0;0;0;0;0;57;0;22;27;8;0;0;1;0;0
FALSE;0;0;75;17;66;100;125;0;0;0;0;0;67;0;15;24;8;0;0;1;0;0
FALSE;0;0;71;95;96;100;236;2;0;0;0;0;80;0;52;25;8;0;0;1;0;0
FALSE;0;0;79;22;108;93;305;2;0;0;0;0;70;39;31;29;6;0;0;0;0;0
FALSE;0;0;72;14;11;100;11;2;0;0;0;0;100;0;0;1;8;0;0;1;0;0
FALSE;0;0;84;47;136;100;433;0;0;0;0;0;50;0;33;24;8;0;0;1;0;0
FALSE;0;0;63;73;39;100;92;0;0;0;0;0;83;0;29;24;8;0;0;1;0;0
FALSE;0;0;64;46;85;50;113;2;0;0;0;0;60;1;38;8;6;0;0;0;0;0
FALSE;0;0;66;1;113;73;458;1;0;0;0;0;100;4;36;11;4;0;0;0;0;0
FALSE;0;0;74;14;75;100;202;7;0;0;0;0;41;0;32;26;8;0;0;1;0;0
FALSE;0;0;68;107;77;88;131;0;0;0;0;0;100;61;82;17;2;0;0;0;0;0
FALSE;0;0;66;17;119;57;220;0;0;0;0;0;75;1;0;7;6;0;0;0;0;0
FALSE;0;0;58;51;95;90;192;2;0;0;0;0;38;3;10;21;6;0;0;0;0;0
FALSE;0;0;80;44;53;100;181;0;0;0;0;0;83;0;62;13;8;0;0;1;0;0
FALSE;0;0;90;3;123;100;240;0;0;0;0;0;50;0;19;21;8;0;0;1;0;0
FALSE;0;0;58;27;62;70;164;5;0;0;0;0;82;8;52;24;5;0;0;0;0;0
FALSE;0;0;77;25;63;100;220;1;0;0;0;0;50;0;53;40;8;0;0;1;0;0
FALSE;0;0;82;32;100;100;195;0;0;0;0;0;54;0;35;40;8;0;0;1;0;0
FALSE;0;0;80;13;50;95;88;0;0;0;0;0;70;39;48;22;6;0;0;0;0;0
FALSE;0;0;85;6;84;100;140;0;0;0;0;0;57;0;29;14;8;0;0;1;0;0
FALSE;0;0;80;19;77;100;226;1;0;0;0;0;40;0;16;31;8;0;0;1;0;0
FALSE;0;0;57;62;95;82;78;0;0;0;0;0;100;11;18;5;6;0;0;0;0;0
FALSE;0;0;56;78;101;76;255;2;0;0;0;0;75;1;45;29;6;0;0;0;0;0
FALSE;0;0;59;104;66;50;95;1;0;0;0;0;100;13;50;4;4;0;0;0;0;0
FALSE;0;0;73;30;73;84;161;8;0;0;0;0;35;31;20;44;4;0;0;0;0;0
FALSE;0;0;82;16;89;96;368;0;0;0;0;0;38;43;54;26;6;0;0;0;0;0
FALSE;0;0;88;9;86;100;309;1;0;0;0;0;40;0;10;10;8;0;0;1;0;0
FALSE;0;0;63;15;35;83;70;7;0;0;0;0;100;66;67;7;2;0;0;0;0;0
FALSE;0;0;70;50;51;100;147;0;0;0;0;0;67;0;59;17;8;0;0;1;0;0
FALSE;0;0;76;4;124;88;374;0;0;0;0;0;57;21;24;23;6;0;0;0;0;0
FALSE;0;0;65;90;34;100;54;0;0;0;0;0;86;0;33;9;8;0;0;1;0;0
FALSE;0;0;79;16;119;100;334;3;0;0;0;0;37;0;32;45;8;0;0;1;0;0
FALSE;0;0;86;27;167;100;304;0;0;0;0;0;67;0;22;9;8;0;0;1;0;0
FALSE;0;0;72;7;39;100;84;4;0;0;0;0;50;0;37;10;8;0;0;1;0;0
FALSE;0;0;90;5;92;100;197;2;0;0;0;0;100;0;46;13;8;0;0;1;0;0
FALSE;0;0;74;11;81;96;197;2;0;0;0;0;80;67;46;24;6;0;0;0;0;0
FALSE;0;0;88;2;72;100;168;0;0;0;0;0;22;0;13;28;8;0;0;1;0;0
FALSE;0;0;77;41;76;100;146;0;0;0;0;0;75;0;33;30;8;0;0;1;0;0
FALSE;0;0;78;6;58;100;162;1;0;0;0;0;32;0;18;53;8;0;0;1;0;0
FALSE;0;0;84;14;98;100;350;0;0;0;0;0;85;0;25;20;8;0;0;1;0;0
FALSE;0;0;62;61;104;92;240;0;0;0;0;0;69;3;33;24;6;0;0;0;0;0
FALSE;0;0;65;73;16;100;37;0;0;0;0;0;100;0;33;9;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;55;33;46;77;139;0;0;0;0;0;67;2;31;26;2;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;73;24;133;95;342;3;0;0;0;0;43;57;20;44;6;0;0;0;0;0
FALSE;0;0;75;0;48;90;89;0;0;0;0;0;50;27;50;10;6;0;0;0;0;0
FALSE;0;0;74;15;32;100;100;2;0;0;0;0;43;0;30;27;8;0;0;1;0;0
FALSE;0;0;76;22;53;100;121;0;0;0;0;0;67;0;48;25;8;0;0;1;0;0
FALSE;0;0;73;36;80;100;354;0;0;0;0;0;61;0;8;25;8;0;0;1;0;0
FALSE;0;0;80;32;52;100;138;2;0;0;0;0;75;0;25;12;8;0;0;1;0;0
FALSE;0;0;69;85;167;100;193;0;0;0;0;0;71;0;6;8;8;0;0;1;0;0
FALSE;0;0;86;14;95;100;498;0;0;0;0;0;63;0;44;16;8;0;0;1;0;0
FALSE;0;0;80;34;120;100;256;2;0;0;0;0;45;0;6;17;8;0;0;1;0;0
FALSE;0;0;83;13;108;100;414;2;0;0;0;0;88;0;45;31;8;0;0;1;0;0
FALSE;0;0;77;18;145;92;438;3;0;0;0;0;60;61;8;13;4;0;0;0;0;0
FALSE;0;0;79;65;92;100;161;0;0;0;0;0;83;0;40;20;8;0;0;1;0;0
FALSE;0;0;79;5;117;97;390;1;0;0;0;0;36;3;23;31;6;0;0;0;0;0
FALSE;0;0;85;0;157;80;358;0;0;0;0;0;0;55;0;5;5;0;0;0;0;0
FALSE;0;0;65;20;19;88;63;0;0;0;0;0;83;36;25;13;6;0;0;0;0;0
FALSE;0;0;80;21;75;100;174;0;0;0;0;0;60;0;35;23;8;0;0;1;0;0
FALSE;0;0;62;39;71;86;165;6;0;0;0;0;60;20;41;29;6;0;0;0;0;0
FALSE;0;0;59;74;80;91;207;1;0;0;0;0;89;4;37;35;2;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;89;13;71;100;165;0;0;0;0;0;50;0;43;21;8;0;0;1;0;0
FALSE;0;0;67;24;45;100;101;4;0;0;0;0;43;0;38;25;8;0;0;1;0;0
FALSE;0;0;80;35;83;100;186;0;0;0;0;0;50;0;23;30;8;0;0;1;0;0
FALSE;0;0;90;2;96;100;244;3;0;0;0;0;20;0;42;31;8;0;0;1;0;0
FALSE;0;0;59;73;13;100;25;3;0;0;0;0;50;0;22;9;8;0;0;1;0;0
FALSE;0;0;83;11;94;96;361;0;0;0;0;0;42;63;27;26;6;0;0;0;0;0
FALSE;0;0;73;81;70;95;107;4;0;0;0;0;83;0;86;21;6;0;0;1;0;0
FALSE;0;0;89;9;87;100;218;0;0;0;0;0;20;0;35;10;8;0;0;1;0;0
FALSE;0;0;71;12;70;100;161;5;0;0;0;0;50;0;33;12;8;0;0;1;0;0
FALSE;0;0;76;68;120;100;346;0;0;0;0;0;88;0;37;27;8;0;0;1;0;0
FALSE;0;0;63;27;80;83;149;16;0;0;0;0;83;8;33;12;5;0;0;0;0;0
FALSE;0;0;66;14;125;54;214;2;0;0;0;0;67;11;23;13;2;0;0;0;0;0
FALSE;0;0;83;1;92;100;282;1;0;0;0;0;44;0;11;38;8;0;0;1;0;0
FALSE;0;0;70;62;74;100;207;1;0;0;0;0;67;0;13;23;8;0;0;1;0;0
FALSE;0;0;60;30;57;95;168;6;0;0;0;0;47;0;23;22;6;0;0;0;0;0
FALSE;0;0;78;10;64;100;130;5;0;0;0;0;43;0;18;22;8;0;0;1;0;0
FALSE;0;0;86;3;101;97;404;0;0;0;0;0;38;16;24;29;6;0;0;0;0;0
FALSE;0;0;59;91;111;75;255;0;0;0;0;0;100;3;50;12;5;0;0;0;0;0
FALSE;0;0;88;0;102;100;0;1;0;0;0;0;60;0;38;8;8;1;0;1;0;0
FALSE;0;0;60;18;120;81;352;7;0;0;0;0;85;1;24;21;6;0;0;0;0;0
FALSE;0;0;68;89;45;100;144;2;0;0;0;0;83;0;50;10;8;0;0;1;0;0
FALSE;0;0;86;2;79;100;220;0;0;0;0;0;21;0;0;19;8;0;0;1;0;0
FALSE;0;0;84;36;79;100;220;0;0;0;0;0;80;0;50;24;8;0;0;1;0;0
FALSE;0;0;83;16;114;100;308;1;0;0;0;0;75;0;50;29;8;0;0;1;0;0
FALSE;0;0;64;69;150;93;363;0;0;0;0;0;83;6;36;14;6;0;0;0;0;0
FALSE;0;0;82;1;131;87;220;1;0;0;0;0;50;12;20;15;6;0;0;0;0;0
FALSE;0;0;82;25;84;94;222;1;0;0;0;0;67;40;47;17;5;0;0;0;0;0
FALSE;0;0;80;0;110;90;483;6;0;0;0;0;44;25;31;29;6;0;0;0;0;0
FALSE;0;0;68;47;38;95;72;1;0;0;0;0;73;20;36;22;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;72;1;86;80;169;0;0;0;0;0;40;12;33;17;5;0;0;0;0;0
FALSE;0;0;70;81;31;100;82;1;0;0;0;0;100;0;25;4;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;90;1;105;100;286;0;0;0;0;0;20;0;0;18;8;0;0;1;0;0
FALSE;0;0;65;86;116;84;273;1;0;0;0;0;78;21;47;19;6;0;0;0;0;0
FALSE;0;0;80;65;186;100;338;0;0;0;0;0;50;0;0;7;8;0;0;1;0;0
FALSE;0;0;66;94;26;100;46;3;0;0;0;0;83;0;70;10;8;0;0;1;0;0
FALSE;0;0;91;5;125;100;340;0;0;0;0;0;29;0;17;18;8;0;0;1;0;0
FALSE;0;0;56;49;38;93;89;0;0;0;0;0;94;4;26;27;5;0;0;0;0;0
FALSE;0;0;84;2;58;100;204;1;0;0;0;0;46;0;38;26;8;0;0;1;0;0
FALSE;0;0;68;86;99;100;178;2;0;0;0;0;80;0;56;25;8;0;0;1;0;0
FALSE;0;0;84;10;87;100;170;2;0;0;0;0;67;0;50;10;8;0;0;1;0;0
FALSE;0;0;72;62;184;97;243;0;0;0;0;0;71;46;30;30;6;0;0;0;0;0
FALSE;0;0;66;19;107;82;284;1;0;0;0;0;63;3;53;17;4;0;0;0;0;0
FALSE;0;0;87;6;87;100;206;3;0;0;0;0;13;0;30;23;8;0;0;1;0;0
FALSE;0;0;66;62;50;89;160;4;0;0;0;0;100;24;44;18;3;0;0;0;0;0
FALSE;0;0;55;23;76;71;259;0;0;0;0;0;80;1;21;25;5;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;63;53;99;94;376;2;0;0;0;0;100;5;22;18;6;0;0;0;0;0
FALSE;0;0;65;81;24;100;37;4;0;0;0;0;88;0;27;11;8;0;0;1;0;0
FALSE;0;0;69;0;125;73;208;5;0;1;0;0;100;24;73;11;5;0;0;0;0;0
FALSE;0;0;80;21;49;100;94;2;0;0;0;0;45;0;14;28;8;0;0;1;0;0
FALSE;0;0;80;34;146;100;335;0;0;0;0;0;65;0;18;28;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;74;0;79;63;351;0;0;0;0;0;75;11;63;8;6;0;0;0;0;0
FALSE;0;0;64;65;49;100;132;4;0;0;0;0;86;0;57;39;8;0;0;1;0;0
FALSE;0;0;82;2;64;95;130;0;0;0;0;0;50;8;9;22;6;0;0;0;0;0
FALSE;0;0;58;76;56;94;142;2;0;0;0;0;63;3;50;32;6;0;0;0;0;0
FALSE;0;0;86;3;73;100;193;1;0;0;0;0;50;0;32;25;8;0;0;1;0;0
FALSE;0;0;71;51;95;86;216;0;0;0;0;0;72;13;29;28;5;0;0;0;0;0
FALSE;0;0;85;6;96;100;263;3;0;0;0;0;54;0;33;30;8;0;0;1;0;0
FALSE;0;0;61;56;23;100;46;4;0;0;0;0;88;0;40;10;8;0;0;1;0;0
FALSE;0;0;63;100;29;100;59;2;0;0;0;0;100;0;53;17;8;0;0;1;0;0
FALSE;0;0;63;19;59;78;151;1;0;0;0;0;38;9;15;46;2;0;0;0;0;0
FALSE;0;0;55;0;71;40;168;2;0;0;0;0;0;5;20;5;4;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;65;14;92;50;205;0;0;0;0;0;57;4;20;10;5;0;0;0;0;0
FALSE;0;0;83;7;76;100;221;1;0;0;0;0;29;0;21;35;8;0;0;1;0;0
FALSE;0;0;72;53;180;87;403;1;0;0;0;0;83;56;17;23;6;0;0;0;0;0
FALSE;0;0;67;60;108;92;314;1;0;0;0;0;75;8;17;12;5;0;0;0;0;0
FALSE;0;0;69;66;76;82;184;0;0;0;0;0;57;49;27;11;2;0;0;0;0;0
FALSE;0;0;57;12;119;91;258;2;0;0;0;0;38;1;18;19;2;0;0;0;0;0
FALSE;0;0;62;0;44;60;186;1;0;0;0;0;50;21;60;9;5;0;0;0;0;0
FALSE;0;0;84;1;126;100;374;2;0;0;0;0;36;0;31;32;8;0;0;1;0;0
FALSE;0;0;65;9;59;69;130;1;0;0;0;0;60;46;38;13;5;0;0;0;0;0
FALSE;0;0;70;15;26;100;55;1;0;0;0;0;33;0;32;19;8;0;0;1;0;0
FALSE;0;0;64;85;48;92;131;1;0;0;0;0;86;6;23;13;6;0;0;0;0;0
FALSE;0;0;72;36;47;100;166;7;0;0;0;0;83;0;68;19;8;0;0;1;0;0
FALSE;0;0;71;36;69;93;194;2;0;0;0;0;67;6;27;31;6;0;0;0;0;0
FALSE;0;0;60;56;40;87;168;1;0;0;0;0;81;7;47;10;5;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;56;84;64;88;133;2;0;0;0;0;92;3;12;17;6;0;0;0;0;0
FALSE;0;0;87;9;73;100;174;1;0;0;0;0;67;0;40;5;8;0;0;1;0;0
FALSE;0;0;63;68;44;94;95;0;0;0;0;0;100;1;47;17;6;0;0;0;0;0
FALSE;0;0;57;44;73;97;147;4;0;0;0;0;56;1;48;31;2;0;0;0;0;0
FALSE;0;0;89;16;187;100;388;0;0;0;0;0;45;0;13;16;8;0;0;1;0;0
FALSE;0;0;63;58;72;92;96;4;0;0;0;0;82;10;25;24;6;0;0;0;0;0
FALSE;0;0;61;18;36;63;60;0;0;0;0;0;80;13;63;8;2;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;80;34;65;100;178;0;0;0;0;0;86;0;42;38;8;0;0;1;0;0
FALSE;0;0;68;0;93;91;265;0;0;0;0;0;85;6;62;34;6;0;0;0;0;0
FALSE;0;0;64;107;62;95;180;6;0;0;0;0;75;25;29;21;6;0;0;0;0;0
FALSE;0;0;73;97;75;93;158;1;0;0;0;0;100;80;57;14;3;0;0;0;0;0
FALSE;0;0;90;0;159;100;470;0;0;0;0;0;50;0;62;37;8;0;0;1;0;0
FALSE;0;0;68;2;76;63;171;1;0;0;0;0;40;2;25;16;6;0;0;0;0;0
FALSE;0;0;61;79;103;73;395;0;0;0;0;0;100;2;18;11;6;0;0;0;0;0
FALSE;0;0;62;89;30;86;49;2;0;0;0;0;80;14;29;7;6;0;0;0;0;0
FALSE;0;0;82;6;77;100;184;1;0;0;0;0;88;0;31;29;8;0;0;1;0;0
FALSE;0;0;68;49;63;89;206;1;0;0;0;0;88;21;26;19;6;0;0;0;0;0
FALSE;0;0;92;0;161;100;421;0;0;0;0;0;50;0;42;19;8;0;0;1;0;0
FALSE;0;0;58;63;60;67;221;2;0;0;0;0;86;3;22;42;6;0;0;0;0;0
FALSE;0;0;57;41;66;71;138;0;0;0;0;0;71;23;36;14;3;0;0;0;0;0
FALSE;0;0;58;10;35;95;0;0;0;0;0;0;75;2;52;0;6;1;0;0;0;0
FALSE;0;0;84;32;84;100;285;0;0;0;0;0;25;0;14;14;8;0;0;1;0;0
FALSE;0;0;68;7;44;89;94;3;0;0;0;0;50;16;42;19;4;0;0;0;0;0
FALSE;0;0;66;47;73;86;256;3;0;0;0;0;67;15;18;24;3;0;0;0;0;0
FALSE;0;0;65;36;25;100;85;5;0;0;0;0;59;0;14;22;8;0;0;1;0;0
FALSE;0;0;64;5;107;88;175;2;0;0;0;0;33;3;40;25;6;0;0;0;0;0
FALSE;0;0;73;87;41;100;69;0;0;0;0;0;75;0;56;9;8;0;0;1;0;0
FALSE;0;0;69;2;73;92;200;5;0;0;0;0;64;4;38;24;5;0;0;0;0;0
FALSE;0;0;79;7;75;96;121;0;0;0;0;0;44;70;58;24;5;0;0;0;0;0
FALSE;0;0;70;0;112;67;153;0;0;0;0;0;50;56;67;6;4;0;0;0;0;0
FALSE;0;0;62;57;199;62;387;1;0;0;0;0;100;1;46;13;6;0;0;0;0;0
FALSE;0;0;65;60;130;75;233;2;0;0;0;0;100;10;50;4;3;0;0;0;0;0
FALSE;0;0;69;95;28;100;52;1;0;0;0;0;100;0;67;3;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;64;8;62;76;261;1;0;0;0;0;40;2;28;39;5;0;0;0;0;0
FALSE;0;0;86;24;86;96;222;0;0;0;0;0;60;0;31;30;7;0;0;1;0;0
FALSE;0;0;81;8;52;92;75;0;0;0;0;0;38;51;31;13;5;0;0;0;0;0
FALSE;0;0;63;84;31;80;76;1;0;0;0;0;100;49;20;5;4;0;0;0;0;0
FALSE;0;0;72;54;26;100;48;1;0;0;0;0;100;0;25;4;8;0;0;1;0;0
FALSE;0;0;81;34;42;100;120;2;0;0;0;0;67;0;25;12;8;0;0;1;0;0
FALSE;0;0;76;13;115;96;432;4;0;0;0;0;63;7;21;24;6;0;0;0;0;0
FALSE;0;0;70;44;92;100;283;0;0;0;0;0;75;0;0;10;8;0;0;1;0;0
FALSE;0;0;75;18;114;93;198;1;0;0;0;0;77;42;46;28;5;0;0;0;0;0
FALSE;0;0;75;36;43;100;360;0;0;0;0;0;55;0;32;37;8;0;0;1;0;0
FALSE;0;0;64;15;18;88;33;4;0;0;0;0;75;12;50;6;3;0;0;0;0;0
FALSE;0;0;64;90;32;100;180;2;0;0;0;0;100;0;50;4;8;0;0;1;0;0
FALSE;0;0;86;10;84;100;221;0;0;0;0;0;20;0;22;18;8;0;0;1;0;0
FALSE;0;0;87;9;113;100;269;1;0;0;0;0;33;0;27;57;8;0;0;1;0;0
FALSE;0;0;76;48;72;97;163;0;0;0;0;0;100;25;53;30;6;0;0;0;0;0
FALSE;0;0;64;38;43;61;182;0;0;0;0;0;55;13;33;19;6;0;0;0;0;0
FALSE;0;0;77;65;90;100;175;2;0;0;0;0;83;0;22;9;8;0;0;1;0;0
FALSE;0;0;83;4;57;93;154;0;0;0;0;0;45;0;43;14;6;0;0;1;0;0
FALSE;0;0;72;19;31;86;134;3;0;0;0;0;20;9;0;7;6;0;0;0;0;0
FALSE;0;0;75;0;101;95;387;19;0;0;0;0;75;21;49;37;6;0;0;0;0;0
FALSE;0;0;76;59;67;100;194;1;0;0;0;0;90;0;23;13;8;0;0;1;0;0
FALSE;0;0;74;12;59;82;0;3;0;0;0;0;40;30;29;28;6;1;0;0;0;0
FALSE;0;0;86;7;77;100;166;5;0;0;0;0;33;0;40;10;8;0;0;1;0;0
FALSE;0;0;57;64;74;90;164;4;0;0;0;0;92;7;57;35;6;0;0;0;0;0
FALSE;0;0;70;83;64;100;196;0;0;0;0;0;100;0;37;35;8;0;0;1;0;0
FALSE;0;0;81;4;78;92;159;1;0;0;0;0;50;18;38;24;6;0;0;0;0;0
FALSE;0;0;72;16;66;96;157;1;0;0;0;0;39;22;17;53;6;0;0;0;0;0
FALSE;0;0;60;0;20;100;37;2;0;1;0;0;100;0;100;4;8;0;0;1;0;0
FALSE;0;0;73;65;102;100;179;0;0;0;0;0;40;0;15;34;8;0;0;1;0;0
FALSE;0;0;71;73;62;86;183;2;0;0;0;0;100;73;29;7;3;0;0;0;0;0
FALSE;0;0;83;5;72;100;43;2;0;0;0;0;40;0;17;5;8;0;0;1;0;0
FALSE;0;0;78;45;116;100;263;14;0;0;0;0;40;0;19;16;8;0;0;1;0;0
FALSE;0;0;72;0;20;100;33;1;0;0;0;0;67;0;75;4;8;0;0;1;0;0
FALSE;0;0;89;1;73;100;112;0;0;0;0;0;50;0;40;15;8;0;0;1;0;0
FALSE;0;0;82;29;142;100;336;1;0;0;0;0;57;0;13;15;8;0;0;1;0;0
FALSE;0;0;83;4;179;100;384;1;0;0;0;0;38;0;19;26;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;68;3;75;92;146;0;0;0;0;0;58;12;41;50;6;0;0;0;0;0
FALSE;0;0;65;56;96;91;256;1;0;0;0;0;67;26;30;46;6;0;0;0;0;0
FALSE;0;0;70;9;62;86;159;1;0;0;0;0;57;1;48;29;6;0;0;0;0;0
FALSE;0;0;64;8;69;78;280;1;0;0;0;0;60;12;78;19;2;0;0;0;0;0
FALSE;0;0;69;55;168;79;404;0;0;0;0;0;67;7;29;15;3;0;0;0;0;0
FALSE;0;0;73;42;49;95;94;2;0;0;0;0;56;57;36;22;6;0;0;0;0;0
FALSE;0;0;79;13;93;96;135;0;0;0;0;0;45;45;50;24;6;0;0;0;0;0
FALSE;0;0;81;15;60;96;194;0;0;0;0;0;63;56;44;25;6;0;0;0;0;0
FALSE;0;0;74;17;47;100;199;2;0;0;0;0;54;0;27;33;8;0;0;1;0;0
FALSE;0;0;74;2;100;88;0;1;0;0;0;0;43;30;13;0;6;1;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;66;33;51;97;125;0;0;0;0;0;75;14;63;30;6;0;0;0;0;0
FALSE;0;0;75;48;43;100;97;5;0;0;0;0;89;0;67;30;8;0;0;1;0;0
FALSE;0;0;85;2;72;100;125;1;0;0;0;0;46;0;30;20;8;0;0;1;0;0
FALSE;0;0;59;80;56;93;139;1;0;0;0;0;100;3;53;15;6;0;0;0;0;0
FALSE;0;0;77;8;42;92;85;3;0;0;0;0;67;59;15;13;6;0;0;0;0;0
FALSE;0;0;61;51;74;81;142;1;0;0;0;0;88;14;70;27;2;0;0;0;0;0
FALSE;0;0;63;93;57;94;155;5;0;0;0;0;78;0;25;16;7;0;0;1;0;0
FALSE;0;0;70;32;68;98;132;5;0;0;0;0;41;32;19;30;6;0;0;0;0;0
FALSE;0;0;82;52;74;100;175;0;0;0;0;0;67;0;21;30;8;0;0;1;0;0
FALSE;0;0;69;84;97;100;240;0;0;0;0;0;90;0;10;29;8;0;0;1;0;0
FALSE;0;0;68;26;45;85;121;3;0;0;0;0;60;9;15;13;6;0;0;0;0;0
FALSE;0;0;76;46;75;100;155;1;0;0;0;0;100;0;32;31;8;0;0;1;0;0
FALSE;0;0;56;98;79;83;158;2;0;0;0;0;100;0;17;12;6;0;0;0;0;0
FALSE;0;0;72;93;82;100;262;1;0;0;0;0;92;0;35;34;8;0;0;1;0;0
FALSE;0;0;57;49;50;89;171;4;0;0;0;0;71;9;21;19;2;0;0;0;0;0
FALSE;0;0;63;48;88;80;158;0;0;0;0;0;80;3;53;15;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;82;64;70;100;197;0;0;0;0;0;83;0;66;29;8;0;0;1;0;0
FALSE;0;0;64;63;62;97;231;2;0;0;0;0;56;22;23;30;2;0;0;0;0;0
FALSE;0;0;59;48;33;94;94;0;0;0;0;0;76;11;29;31;6;0;0;0;0;0
FALSE;0;0;86;3;89;100;166;2;0;0;0;0;75;0;38;16;8;0;0;1;0;0
FALSE;0;0;83;6;59;100;187;3;0;0;0;0;75;0;37;32;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;79;27;22;100;30;0;0;0;0;0;50;0;0;2;8;0;0;1;0;0
FALSE;0;0;79;25;80;100;196;2;0;0;0;0;60;0;38;26;8;0;0;1;0;0
FALSE;0;0;63;84;110;92;31;0;0;0;0;0;67;8;42;1;6;0;0;0;0;0
FALSE;0;0;85;5;83;100;275;1;0;0;0;0;25;0;18;17;8;0;0;1;0;0
FALSE;0;0;66;37;76;100;196;1;0;0;0;0;55;0;17;43;8;0;0;1;0;0
FALSE;0;0;56;0;47;40;100;1;0;1;0;0;100;7;20;5;2;0;0;0;0;0
FALSE;0;0;71;80;68;85;128;0;0;0;0;0;80;27;23;13;3;0;0;0;0;0
FALSE;0;0;64;27;124;47;242;4;0;0;0;0;100;2;74;19;5;0;0;0;0;0
FALSE;0;0;60;89;39;83;70;1;0;0;0;0;88;19;58;13;5;0;0;0;0;0
FALSE;0;0;76;12;54;82;107;3;0;0;0;0;71;11;27;11;6;0;0;0;0;0
FALSE;0;0;75;56;155;100;351;0;0;0;0;0;60;0;16;25;7;0;0;1;0;0
FALSE;0;0;86;2;68;100;155;1;0;0;0;0;60;0;42;36;8;0;0;1;0;0
FALSE;0;0;74;20;73;88;118;0;0;0;0;0;90;6;65;32;6;0;0;0;0;0
FALSE;0;0;82;21;55;100;132;0;0;0;0;0;63;0;47;19;8;0;0;1;0;0
FALSE;0;0;82;3;42;100;77;0;0;0;0;0;57;0;25;8;8;0;0;1;0;0
FALSE;0;0;71;99;50;100;90;1;0;0;0;0;100;0;75;16;8;0;0;1;0;0
FALSE;0;0;76;6;80;97;222;4;0;0;0;0;55;30;22;36;6;0;0;0;0;0
FALSE;0;0;65;59;68;87;155;1;0;0;0;0;60;22;58;31;2;0;0;0;0;0
FALSE;0;0;55;51;89;76;270;2;0;0;0;0;86;0;14;21;6;0;0;0;0;0
FALSE;0;0;60;34;93;73;199;0;0;0;0;0;50;6;53;15;2;0;0;0;0;0
