"Zuzanna","Lena","Maja","Hanna","Zofia","Amelia","Natalia","Wiktoria","Emilia","Antonina","Laura","Anna","Nadia","Liliana"
FALSE,0.554054054054054,0.824614817697562,0.364341085271318,0.925,0.545605306799337,FALSE,1,0.404385816560008,0.47,0.17,0.25,FALSE,FALSE
FALSE,0.743243243243243,0.536946646043673,0.48062015503876,0.6875,0.42620232172471,FALSE,1,0.676112872537642,0.75,0.04,0.75,FALSE,FALSE
FALSE,0.716216216216216,0.736319461598892,0.294573643410853,1,0.429519071310116,FALSE,0.78,0,0.24,0.3,1,FALSE,TRUE
FALSE,0.513513513513513,0.217830593931608,0.186046511627907,0.6625,0.195688225538972,FALSE,0.8,0.625751153368286,0.77,0.28,0.625,FALSE,FALSE
FALSE,0.621621621621622,0,0.0503875968992248,1,0,TRUE,1,0,1,0,1,TRUE,TRUE
FALSE,0.689189189189189,0.47544976225663,0.290697674418605,0.9375,0.260364842454395,FALSE,0.5,0.51967508419557,0.5,0.44,0.625,FALSE,FALSE
FALSE,0.864864864864865,0.612885565206223,0.306201550387597,1,0.330016583747927,FALSE,0.44,0,0.21,0.28,1,FALSE,TRUE
FALSE,0.837837837837838,0.549743211798375,0.337209302325581,1,0.366500829187396,FALSE,0.69,0,0.32,0.25,1,FALSE,TRUE
FALSE,0.486486486486487,0.887757171105411,0.275193798449612,0.875,0.369817578772803,FALSE,1,0,0.43,0.22,0.75,FALSE,FALSE
FALSE,0.540540540540541,0,0.205426356589147,0.5875,0.182421227197347,TRUE,0,0.469313365026215,0.67,0.04,0.625,FALSE,FALSE
FALSE,0.648648648648649,0.787221346904295,0.0658914728682171,0.875,0.354892205638474,FALSE,0.71,0,0.2,0.1,0.75,FALSE,TRUE
FALSE,0.702702702702703,0.798138486726262,0.25968992248062,1,0.271973466003317,FALSE,0.67,0,0.19,0.42,1,FALSE,TRUE
FALSE,0.635135135135135,0.873755264548486,0.290697674418605,0.9,0.436152570480929,FALSE,1,0.759971802685573,0.69,0.13,0.75,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.540540540540541,0,0.205426356589147,0.375,0.111111111111111,TRUE,1,0.611185324071435,0.5,0.06,0.25,FALSE,FALSE
FALSE,0.837837837837838,0.217830593931608,0.224806201550388,0.95,0.190713101160862,FALSE,0.71,0.88738167503354,0.52,0.25,0.625,FALSE,FALSE
FALSE,0.702702702702703,0.653491781794824,0.565891472868217,0.9625,0.66334991708126,FALSE,0.38,0.864093816175966,0.21,0.39,0.625,FALSE,FALSE
FALSE,0.797297297297297,0.721253131631384,0.255813953488372,1,0.232172470978441,FALSE,0.8,0,0.23,0.13,1,FALSE,TRUE
FALSE,0.689189189189189,0.887757171105411,0.375968992248062,1,0.482587064676617,FALSE,1,0,0.52,0.21,1,FALSE,TRUE
FALSE,0.486486486486487,0.861280840134111,0.263565891472868,0.8,0.358208955223881,FALSE,0.5,0.312875576684143,0.32,0.26,0.5,FALSE,FALSE
FALSE,0.77027027027027,0.355266396881202,0.0775193798449612,1,0.0928689883913764,FALSE,0.67,0,0.36,0.11,1,FALSE,TRUE
FALSE,0.797297297297297,0.523266880827075,0.193798449612403,0.875,0.341625207296849,FALSE,0.63,0.611185324071435,0.29,0.21,0.75,FALSE,FALSE
FALSE,0.648648648648649,0.801647922613398,0.321705426356589,0.9375,0.638474295190713,FALSE,0.8,0.578888605399151,0.36,0.22,0.375,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.702702702702703,0.492702199830796,0.496124031007752,0.725,0.323383084577114,FALSE,0.83,0.948965576840961,0.5,0.18,0.75,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.527027027027027,0.763399378885178,0.116279069767442,0.6625,0.0862354892205638,FALSE,0.56,0.469313365026215,0.45,0.11,0.625,FALSE,FALSE
FALSE,0.702702702702703,0.57309699081281,0.294573643410853,0.9625,0.291873963515755,FALSE,0.41,0.541185831340252,0.37,0.35,0.75,FALSE,FALSE
FALSE,0.864864864864865,0.561763737613868,0.511627906976744,1,0.525704809286899,FALSE,0.57,0,0.22,0.27,1,FALSE,TRUE
FALSE,0.743243243243243,0.57309699081281,0.255813953488372,1,0.207296849087894,FALSE,0.67,0,0.15,0.24,1,FALSE,TRUE
FALSE,0.689189189189189,0.905009608679577,0.372093023255814,1,0.391376451077944,FALSE,0.8,0,0.52,0.25,1,FALSE,TRUE
FALSE,0.797297297297297,0.62169936962293,0.418604651162791,0.9125,0.505804311774461,FALSE,0.7,0.832550660879713,0.31,0.29,0.75,FALSE,FALSE
FALSE,0.702702702702703,0.536946646043673,0.0426356589147287,1,0.0182421227197347,FALSE,1,0,0,0.01,1,FALSE,TRUE
FALSE,0.864864864864865,0.767573805729983,0.527131782945736,1,0.718076285240464,FALSE,0.5,0,0.33,0.24,1,FALSE,TRUE
FALSE,0.581081081081081,0.853401209183272,0.151162790697674,1,0.15257048092869,FALSE,0.83,0,0.29,0.24,1,FALSE,TRUE
FALSE,0.594594594594595,0.763399378885178,0.329457364341085,0.375,0.187396351575456,FALSE,0.6,0.156437788342072,0.38,0.08,0.75,FALSE,FALSE
FALSE,0.621621621621622,0.137435802949594,0.437984496124031,0.6625,0.759535655058043,FALSE,1,0.363237295853499,0.36,0.11,0.5,FALSE,FALSE
FALSE,0.72972972972973,0.536946646043673,0.290697674418605,1,0.334991708126036,FALSE,0.41,0,0.32,0.26,1,FALSE,TRUE
FALSE,0.648648648648649,0.928363387694012,0.298449612403101,0.85,0.217247097844113,FALSE,1,0.931461302151445,0.82,0.17,0.25,FALSE,FALSE
FALSE,0.621621621621622,0.57309699081281,0.461240310077519,0.4625,0.364842454394693,FALSE,0.75,0.156437788342072,0,0.07,0.75,FALSE,FALSE
FALSE,0.513513513513513,0.783444509828477,0.368217054263566,0.875,0.318407960199005,FALSE,0.38,0.312875576684143,0.1,0.21,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.754777239975281,0.205426356589147,1,0.30016583747927,FALSE,0.83,0,0.62,0.13,1,FALSE,TRUE
FALSE,0.945945945945946,0.274871605899187,0.476744186046512,1,0.398009950248756,FALSE,0.5,0,0.19,0.21,1,FALSE,TRUE
FALSE,0.513513513513513,0.660702683776668,0.24031007751938,0.625,0.271973466003317,FALSE,0.82,0.495896056435873,0.52,0.24,0.625,FALSE,FALSE
FALSE,0.77027027027027,0.646008706878883,0.244186046511628,1,0.364842454394693,FALSE,0.5,0,0.53,0.4,1,FALSE,TRUE
FALSE,0.837837837837838,0.693280356188238,0.387596899224806,1,0.323383084577114,FALSE,0.54,0,0.35,0.4,1,FALSE,TRUE
FALSE,0.810810810810811,0.523266880827075,0.193798449612403,0.9375,0.145936981757877,FALSE,0.7,0.832550660879713,0.48,0.22,0.75,FALSE,FALSE
FALSE,0.878378378378378,0.385831077877481,0.325581395348837,1,0.232172470978441,FALSE,0.57,0,0.29,0.14,1,FALSE,TRUE
FALSE,0.810810810810811,0.593987658011253,0.298449612403101,1,0.374792703150912,FALSE,0.4,0,0.16,0.31,1,FALSE,TRUE
FALSE,0.5,0.821492265740697,0.368217054263566,0.775,0.129353233830846,FALSE,1,0.56082360490208,0.18,0.05,0.75,FALSE,FALSE
FALSE,0.486486486486487,0.866365168743911,0.391472868217054,0.7,0.422885572139304,FALSE,0.75,0.156437788342072,0.45,0.29,0.75,FALSE,FALSE
FALSE,0.527027027027027,0.922777723921154,0.255813953488372,0.375,0.157545605306799,FALSE,1,0.595614183439992,0.5,0.04,0.5,FALSE,FALSE
FALSE,0.716216216216216,0.680883947887935,0.282945736434109,0.8,0.266998341625207,FALSE,0.35,0.782188941710358,0.2,0.44,0.5,FALSE,FALSE
FALSE,0.837837837837838,0.561763737613868,0.344961240310078,0.95,0.61028192371476,FALSE,0.38,0.854061408024395,0.54,0.26,0.75,FALSE,FALSE
FALSE,0.918918918918919,0.456551855061659,0.333333333333333,1,0.512437810945274,FALSE,0.4,0,0.1,0.1,1,FALSE,TRUE
FALSE,0.581081081081081,0.549743211798375,0.135658914728682,0.7875,0.116086235489221,FALSE,1,0.948965576840961,0.67,0.07,0.25,FALSE,FALSE
FALSE,0.675675675675676,0.779594331545476,0.197674418604651,1,0.243781094527363,FALSE,0.67,0,0.59,0.17,1,FALSE,TRUE
FALSE,0.756756756756757,0.319116052112065,0.48062015503876,0.85,0.620232172470978,FALSE,0.57,0.697623619682323,0.24,0.23,0.75,FALSE,FALSE
FALSE,0.608108108108108,0.89440398180677,0.131782945736434,1,0.0895522388059701,FALSE,0.86,0,0.33,0.09,1,FALSE,TRUE
FALSE,0.797297297297297,0.561763737613868,0.461240310077519,1,0.553897180762852,FALSE,0.37,0,0.32,0.45,1,FALSE,TRUE
FALSE,0.891891891891892,0.660702683776668,0.647286821705426,1,0.504145936981758,FALSE,0.67,0,0.22,0.09,1,FALSE,TRUE
FALSE,0.702702702702703,0.412307408848781,0.151162790697674,1,0.139303482587065,FALSE,0.5,0,0.37,0.1,1,FALSE,TRUE
FALSE,0.945945945945946,0.355266396881202,0.356589147286822,1,0.326699834162521,FALSE,1,0,0.46,0.13,1,FALSE,TRUE
FALSE,0.72972972972973,0.492702199830796,0.313953488372093,0.95,0.326699834162521,FALSE,0.8,0.952309223499746,0.46,0.24,0.75,FALSE,FALSE
FALSE,0.918918918918919,0.217830593931608,0.27906976744186,1,0.278606965174129,FALSE,0.22,0,0.13,0.28,1,FALSE,TRUE
FALSE,0.77027027027027,0.741097474758683,0.294573643410853,1,0.24212271973466,FALSE,0.75,0,0.33,0.3,1,FALSE,TRUE
FALSE,0.783783783783784,0.385831077877481,0.224806201550388,1,0.26865671641791,FALSE,0.32,0,0.18,0.53,1,FALSE,TRUE
FALSE,0.864864864864865,0.536946646043673,0.37984496124031,1,0.580431177446103,FALSE,0.85,0,0.25,0.2,1,FALSE,TRUE
FALSE,0.567567567567568,0.818319750837529,0.403100775193798,0.9,0.398009950248756,FALSE,0.69,0.312875576684143,0.33,0.24,0.75,FALSE,FALSE
FALSE,0.608108108108108,0.853401209183272,0.062015503875969,1,0.0613598673300166,FALSE,1,0,0.33,0.09,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.472972972972973,0.699199540563462,0.178294573643411,0.7125,0.230514096185738,FALSE,0.67,0.247948028217937,0.31,0.26,0.25,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.716216216216216,0.63823210422413,0.515503875968992,0.9375,0.567164179104478,FALSE,0.43,0.916409591027645,0.2,0.44,0.75,FALSE,FALSE
FALSE,0.743243243243243,0,0.186046511627907,0.875,0.14759535655058,FALSE,0.5,0.752051971782063,0.5,0.1,0.75,FALSE,FALSE
FALSE,0.72972972972973,0.549743211798375,0.124031007751938,1,0.165837479270315,FALSE,0.43,0,0.3,0.27,1,FALSE,TRUE
FALSE,0.756756756756757,0.62169936962293,0.205426356589147,1,0.200663349917081,FALSE,0.67,0,0.48,0.25,1,FALSE,TRUE
FALSE,0.716216216216216,0.715965406233678,0.310077519379845,1,0.587064676616915,FALSE,0.61,0,0.08,0.25,1,FALSE,TRUE
FALSE,0.810810810810811,0.693280356188238,0.201550387596899,1,0.228855721393035,FALSE,0.75,0,0.25,0.12,1,FALSE,TRUE
FALSE,0.662162162162162,0.883198856529157,0.647286821705426,1,0.320066334991708,FALSE,0.71,0,0.06,0.08,1,FALSE,TRUE
FALSE,0.891891891891892,0.536946646043673,0.368217054263566,1,0.825870646766169,FALSE,0.63,0,0.44,0.16,1,FALSE,TRUE
FALSE,0.810810810810811,0.704947129989546,0.465116279069767,1,0.424543946932007,FALSE,0.45,0,0.06,0.17,1,FALSE,TRUE
FALSE,0.851351351351351,0.523266880827075,0.418604651162791,1,0.686567164179104,FALSE,0.88,0,0.45,0.31,1,FALSE,TRUE
FALSE,0.77027027027027,0.58381732868179,0.562015503875969,0.9,0.72636815920398,FALSE,0.6,0.931461302151445,0.08,0.13,0.5,FALSE,FALSE
FALSE,0.797297297297297,0.830716159137831,0.356589147286822,1,0.266998341625207,FALSE,0.83,0,0.4,0.2,1,FALSE,TRUE
FALSE,0.797297297297297,0.355266396881202,0.453488372093023,0.9625,0.646766169154229,FALSE,0.36,0.312875576684143,0.23,0.31,0.75,FALSE,FALSE
FALSE,0.878378378378378,0,0.608527131782946,0.75,0.593698175787728,FALSE,0,0.908489760124135,0,0.05,0.625,FALSE,FALSE
FALSE,0.608108108108108,0.603661671809089,0.0736434108527132,0.85,0.104477611940299,FALSE,0.83,0.814955362990154,0.25,0.13,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.612885565206223,0.290697674418605,1,0.288557213930348,FALSE,0.6,0,0.35,0.23,1,FALSE,TRUE
FALSE,0.567567567567568,0.731423460960846,0.275193798449612,0.825,0.27363184079602,FALSE,0.6,0.687124423315857,0.41,0.29,0.75,FALSE,FALSE
FALSE,0.527027027027027,0.856062698155738,0.310077519379845,0.8875,0.343283582089552,FALSE,0.89,0.363237295853499,0.37,0.35,0.25,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.932432432432432,0.523266880827075,0.275193798449612,1,0.27363184079602,FALSE,0.5,0,0.43,0.21,1,FALSE,TRUE
FALSE,0.635135135135135,0.63823210422413,0.174418604651163,1,0.167495854063018,FALSE,0.43,0,0.38,0.25,1,FALSE,TRUE
FALSE,0.810810810810811,0.710532793762404,0.321705426356589,1,0.308457711442786,FALSE,0.5,0,0.23,0.3,1,FALSE,TRUE
FALSE,0.945945945945946,0.217830593931608,0.372093023255814,1,0.404643449419569,FALSE,0.2,0,0.42,0.31,1,FALSE,TRUE
FALSE,0.527027027027027,0.853401209183272,0.0503875968992248,1,0.0414593698175788,FALSE,0.5,0,0.22,0.09,1,FALSE,TRUE
FALSE,0.851351351351351,0.492702199830796,0.364341085271318,0.95,0.598673300165838,FALSE,0.42,0.938626730052429,0.27,0.26,0.75,FALSE,FALSE
FALSE,0.716216216216216,0.873755264548486,0.271317829457364,0.9375,0.177446102819237,FALSE,0.83,0,0.86,0.21,0.75,FALSE,TRUE
FALSE,0.932432432432432,0.456551855061659,0.337209302325581,1,0.361525704809287,FALSE,0.2,0,0.35,0.1,1,FALSE,TRUE
FALSE,0.689189189189189,0.508572903929289,0.271317829457364,1,0.266998341625207,FALSE,0.5,0,0.33,0.12,1,FALSE,TRUE
FALSE,0.756756756756757,0.839529963554539,0.465116279069767,1,0.57379767827529,FALSE,0.88,0,0.37,0.27,1,FALSE,TRUE
FALSE,0.581081081081081,0.660702683776668,0.310077519379845,0.7875,0.247097844112769,FALSE,0.83,0.495896056435873,0.33,0.12,0.625,FALSE,FALSE
FALSE,0.621621621621622,0.536946646043673,0.484496124031008,0.425,0.354892205638474,FALSE,0.67,0.56082360490208,0.23,0.13,0.25,FALSE,FALSE
FALSE,0.851351351351351,0.137435802949594,0.356589147286822,1,0.467661691542289,FALSE,0.44,0,0.11,0.38,1,FALSE,TRUE
FALSE,0.675675675675676,0.821492265740697,0.286821705426357,1,0.343283582089552,FALSE,0.67,0,0.13,0.23,1,FALSE,TRUE
FALSE,0.540540540540541,0.680883947887935,0.22093023255814,0.9375,0.278606965174129,FALSE,0.47,0,0.23,0.22,0.75,FALSE,FALSE
FALSE,0.783783783783784,0.47544976225663,0.248062015503876,1,0.21558872305141,FALSE,0.43,0,0.18,0.22,1,FALSE,TRUE
FALSE,0.891891891891892,0.274871605899187,0.391472868217054,0.9625,0.669983416252073,FALSE,0.38,0.639433646815603,0.24,0.29,0.75,FALSE,FALSE
FALSE,0.527027027027027,0.896570975522118,0.430232558139535,0.6875,0.422885572139304,FALSE,1,0.312875576684143,0.5,0.12,0.625,FALSE,FALSE
FALSE,0.918918918918919,0,0.395348837209302,1,0,FALSE,0.6,0,0.38,0.08,1,TRUE,TRUE
FALSE,0.540540540540541,0.58381732868179,0.465116279069767,0.7625,0.583747927031509,FALSE,0.85,0.156437788342072,0.24,0.21,0.75,FALSE,FALSE
FALSE,0.648648648648649,0.892213042924875,0.174418604651163,1,0.238805970149254,FALSE,0.83,0,0.5,0.1,1,FALSE,TRUE
FALSE,0.891891891891892,0.217830593931608,0.306201550387597,1,0.364842454394693,FALSE,0.21,0,0,0.19,1,FALSE,TRUE
FALSE,0.864864864864865,0.715965406233678,0.306201550387597,1,0.364842454394693,FALSE,0.8,0,0.5,0.24,1,FALSE,TRUE
FALSE,0.851351351351351,0.561763737613868,0.441860465116279,1,0.51077943615257,FALSE,0.75,0,0.5,0.29,1,FALSE,TRUE
FALSE,0.594594594594595,0.84238293293914,0.581395348837209,0.9125,0.601990049751244,FALSE,0.83,0.43917639509792,0.36,0.14,0.75,FALSE,FALSE
FALSE,0.837837837837838,0.137435802949594,0.507751937984496,0.8375,0.364842454394693,FALSE,0.5,0.578888605399151,0.2,0.15,0.75,FALSE,FALSE
FALSE,0.837837837837838,0.646008706878883,0.325581395348837,0.925,0.368159203980099,FALSE,0.67,0.838123586530085,0.47,0.17,0.625,FALSE,FALSE
FALSE,0.810810810810811,0,0.426356589147287,0.875,0.800995024875622,FALSE,0.44,0.735326393741223,0.31,0.29,0.75,FALSE,FALSE
FALSE,0.648648648648649,0.767573805729983,0.147286821705426,0.9375,0.119402985074627,FALSE,0.73,0.687124423315857,0.36,0.22,0.75,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.702702702702703,0.137435802949594,0.333333333333333,0.75,0.280265339966833,FALSE,0.4,0.578888605399151,0.33,0.17,0.625,FALSE,FALSE
FALSE,0.675675675675676,0.873755264548486,0.12015503875969,1,0.135986733001658,FALSE,1,0,0.25,0.04,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.945945945945946,0.137435802949594,0.406976744186047,1,0.474295190713101,FALSE,0.2,0,0,0.18,1,FALSE,TRUE
FALSE,0.608108108108108,0.885491112710832,0.449612403100775,0.8,0.45273631840796,FALSE,0.78,0.697623619682323,0.47,0.19,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.830716159137831,0.720930232558139,1,0.560530679933665,FALSE,0.5,0,0,0.07,1,FALSE,TRUE
FALSE,0.621621621621622,0.902933380793855,0.10077519379845,1,0.0762852404643449,FALSE,0.83,0,0.7,0.1,1,FALSE,TRUE
FALSE,0.959459459459459,0.355266396881202,0.484496124031008,1,0.563847429519071,FALSE,0.29,0,0.17,0.18,1,FALSE,TRUE
FALSE,0.486486486486487,0.775667907173724,0.147286821705426,0.9125,0.14759535655058,FALSE,0.94,0.363237295853499,0.26,0.27,0.625,FALSE,FALSE
FALSE,0.864864864864865,0.217830593931608,0.224806201550388,1,0.338308457711443,FALSE,0.46,0,0.38,0.26,1,FALSE,TRUE
FALSE,0.648648648648649,0.885491112710832,0.383720930232558,1,0.295190713101161,FALSE,0.8,0,0.56,0.25,1,FALSE,TRUE
FALSE,0.864864864864865,0.47544976225663,0.337209302325581,1,0.281923714759536,FALSE,0.67,0,0.5,0.1,1,FALSE,TRUE
FALSE,0.702702702702703,0.821492265740697,0.713178294573643,0.9625,0.402985074626866,FALSE,0.71,0.868947595105977,0.3,0.3,0.75,FALSE,FALSE
FALSE,0.621621621621622,0.593987658011253,0.414728682170543,0.775,0.470978441127695,FALSE,0.63,0.312875576684143,0.53,0.17,0.5,FALSE,FALSE
FALSE,0.905405405405405,0.385831077877481,0.337209302325581,1,0.341625207296849,FALSE,0.13,0,0.3,0.23,1,FALSE,TRUE
FALSE,0.621621621621622,0.821492265740697,0.193798449612403,0.8625,0.265339966832504,FALSE,1,0.726474591706997,0.44,0.18,0.375,FALSE,FALSE
FALSE,0.472972972972973,0.630138002780389,0.294573643410853,0.6375,0.429519071310116,FALSE,0.8,0.156437788342072,0.21,0.25,0.625,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.581081081081081,0.790927584744418,0.383720930232558,0.925,0.623548922056385,FALSE,1,0.404385816560008,0.22,0.18,0.75,FALSE,FALSE
FALSE,0.608108108108108,0.873755264548486,0.0930232558139535,1,0.0613598673300166,FALSE,0.88,0,0.27,0.11,1,FALSE,TRUE
FALSE,0.662162162162162,0,0.484496124031008,0.6625,0.344941956882255,TRUE,1,0.726474591706997,0.73,0.11,0.625,FALSE,FALSE
FALSE,0.810810810810811,0.612885565206223,0.189922480620155,1,0.155887230514096,FALSE,0.45,0,0.14,0.28,1,FALSE,TRUE
FALSE,0.810810810810811,0.704947129989546,0.565891472868217,1,0.555555555555556,FALSE,0.65,0,0.18,0.28,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.72972972972973,0,0.306201550387597,0.5375,0.582089552238806,FALSE,0.75,0.56082360490208,0.63,0.08,0.75,FALSE,FALSE
FALSE,0.594594594594595,0.830716159137831,0.189922480620155,1,0.218905472636816,FALSE,0.86,0,0.57,0.39,1,FALSE,TRUE
FALSE,0.837837837837838,0.217830593931608,0.248062015503876,0.9375,0.21558872305141,FALSE,0.5,0.495896056435873,0.09,0.22,0.75,FALSE,FALSE
FALSE,0.513513513513513,0.861280840134111,0.217054263565891,0.925,0.235489220563847,FALSE,0.63,0.312875576684143,0.5,0.32,0.75,FALSE,FALSE
FALSE,0.891891891891892,0.274871605899187,0.282945736434109,1,0.320066334991708,FALSE,0.5,0,0.32,0.25,1,FALSE,TRUE
FALSE,0.689189189189189,0.783444509828477,0.368217054263566,0.825,0.358208955223881,FALSE,0.72,0.595614183439992,0.29,0.28,0.625,FALSE,FALSE
FALSE,0.878378378378378,0.385831077877481,0.372093023255814,1,0.436152570480929,FALSE,0.54,0,0.33,0.3,1,FALSE,TRUE
FALSE,0.554054054054054,0.801647922613398,0.0891472868217054,1,0.0762852404643449,FALSE,0.88,0,0.4,0.1,1,FALSE,TRUE
FALSE,0.581081081081081,0.915076641340198,0.112403100775194,1,0.0978441127694859,FALSE,1,0,0.53,0.17,1,FALSE,TRUE
FALSE,0.581081081081081,0.593987658011253,0.228682170542636,0.725,0.250414593698176,FALSE,0.38,0.51967508419557,0.15,0.46,0.25,FALSE,FALSE
FALSE,0.472972972972973,0,0.275193798449612,0.25,0.278606965174129,FALSE,0,0.404385816560008,0.2,0.05,0.5,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.608108108108108,0.536946646043673,0.356589147286822,0.375,0.339966832504146,FALSE,0.57,0.363237295853499,0.2,0.1,0.625,FALSE,FALSE
FALSE,0.851351351351351,0.412307408848781,0.294573643410853,1,0.366500829187396,FALSE,0.29,0,0.21,0.35,1,FALSE,TRUE
FALSE,0.702702702702703,0.790927584744418,0.697674418604651,0.8375,0.66832504145937,FALSE,0.83,0.912484413458487,0.17,0.23,0.75,FALSE,FALSE
FALSE,0.635135135135135,0.815095648071091,0.418604651162791,0.9,0.520729684908789,FALSE,0.75,0.495896056435873,0.17,0.12,0.625,FALSE,FALSE
FALSE,0.662162162162162,0.833697838654415,0.294573643410853,0.775,0.30514096185738,FALSE,0.57,0.882912380049069,0.27,0.11,0.25,FALSE,FALSE
FALSE,0.5,0.508572903929289,0.461240310077519,0.8875,0.427860696517413,FALSE,0.38,0.156437788342072,0.18,0.19,0.25,FALSE,FALSE
FALSE,0.567567567567568,0,0.170542635658915,0.5,0.308457711442786,FALSE,0.5,0.697623619682323,0.6,0.09,0.625,FALSE,FALSE
FALSE,0.864864864864865,0.137435802949594,0.488372093023256,1,0.620232172470978,FALSE,0.36,0,0.31,0.32,1,FALSE,TRUE
FALSE,0.608108108108108,0.456551855061659,0.228682170542636,0.6125,0.21558872305141,FALSE,0.6,0.868947595105977,0.38,0.13,0.625,FALSE,FALSE
FALSE,0.675675675675676,0.549743211798375,0.10077519379845,1,0.0912106135986733,FALSE,0.33,0,0.32,0.19,1,FALSE,TRUE
FALSE,0.594594594594595,0.883198856529157,0.186046511627907,0.9,0.217247097844113,FALSE,0.86,0.43917639509792,0.23,0.13,0.75,FALSE,FALSE
FALSE,0.702702702702703,0.715965406233678,0.182170542635659,1,0.275290215588723,FALSE,0.83,0,0.68,0.19,1,FALSE,TRUE
FALSE,0.689189189189189,0.715965406233678,0.267441860465116,0.9125,0.321724709784411,FALSE,0.67,0.43917639509792,0.27,0.31,0.75,FALSE,FALSE
FALSE,0.540540540540541,0.801647922613398,0.155038759689922,0.8375,0.278606965174129,FALSE,0.81,0.469313365026215,0.47,0.1,0.625,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.486486486486487,0.880879789725933,0.248062015503876,0.85,0.220563847429519,FALSE,0.92,0.312875576684143,0.12,0.17,0.75,FALSE,FALSE
FALSE,0.905405405405405,0.456551855061659,0.282945736434109,1,0.288557213930348,FALSE,0.67,0,0.4,0.05,1,FALSE,TRUE
FALSE,0.581081081081081,0.839529963554539,0.170542635658915,0.925,0.157545605306799,FALSE,1,0.156437788342072,0.47,0.17,0.75,FALSE,FALSE
FALSE,0.5,0.754777239975281,0.282945736434109,0.9625,0.243781094527363,FALSE,0.56,0.156437788342072,0.48,0.31,0.25,FALSE,FALSE
FALSE,0.932432432432432,0.561763737613868,0.724806201550388,1,0.643449419568823,FALSE,0.45,0,0.13,0.16,1,FALSE,TRUE
FALSE,0.581081081081081,0.808485770954891,0.27906976744186,0.9,0.159203980099502,FALSE,0.82,0.541185831340252,0.25,0.24,0.75,FALSE,FALSE
FALSE,0.554054054054054,0.58381732868179,0.13953488372093,0.5375,0.0995024875621891,FALSE,0.8,0.595614183439992,0.63,0.08,0.25,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.810810810810811,0.704947129989546,0.251937984496124,1,0.295190713101161,FALSE,0.86,0,0.42,0.38,1,FALSE,TRUE
FALSE,0.648648648648649,0,0.36046511627907,0.8875,0.439469320066335,FALSE,0.85,0.43917639509792,0.62,0.34,0.75,FALSE,FALSE
FALSE,0.594594594594595,0.928363387694012,0.24031007751938,0.9375,0.298507462686567,FALSE,0.75,0.735326393741223,0.29,0.21,0.75,FALSE,FALSE
FALSE,0.716216216216216,0.909097958704556,0.290697674418605,0.9125,0.262023217247098,FALSE,1,0.991792112871747,0.57,0.14,0.375,FALSE,FALSE
FALSE,0.945945945945946,0,0.616279069767442,1,0.779436152570481,FALSE,0.5,0,0.62,0.37,1,FALSE,TRUE
FALSE,0.648648648648649,0.217830593931608,0.294573643410853,0.5375,0.283582089552239,FALSE,0.4,0.247948028217937,0.25,0.16,0.75,FALSE,FALSE
FALSE,0.554054054054054,0.86885926391044,0.39922480620155,0.6625,0.655058043117745,FALSE,1,0.247948028217937,0.18,0.11,0.75,FALSE,FALSE
FALSE,0.567567567567568,0.892213042924875,0.116279069767442,0.825,0.0812603648424544,FALSE,0.8,0.611185324071435,0.29,0.07,0.75,FALSE,FALSE
FALSE,0.837837837837838,0.385831077877481,0.298449612403101,1,0.30514096185738,FALSE,0.88,0,0.31,0.29,1,FALSE,TRUE
FALSE,0.648648648648649,0.775667907173724,0.244186046511628,0.8625,0.341625207296849,FALSE,0.88,0.697623619682323,0.26,0.19,0.75,FALSE,FALSE
FALSE,0.972972972972973,0,0.624031007751938,1,0.698175787728027,FALSE,0.5,0,0.42,0.19,1,FALSE,TRUE
